document,partition,label
"Skripsi ini berjudul Kedudukan Barang Bukti Sebagai Penguat Putusan Hakim Dalam Kajian Hukum Acara Pidana Islam Studi Putusan Nomor (673/PID.Sus/2015/PN SDA)” bagaimana hakim menjadikan barang bukti sebagai penguat menjatuhkan putusan pada perkara nomor 673/PID.Sus/2015/PN SDA, dan bagaimana analisis hukum acara pidana Islam terhadap kedudukan barang bukti dalam penjatuhan putusan nomor 673/PID.Sus/2015/PN.SDA?.Ini adalah penelitian pustaka (library reseach). Data). yang didapatkan dianalisis dengan pendekatan induktif. Yaitu data tentang studi putusan tentang Kedudukan Barang Bukti Sebagai Penguat Putusan Hakim Dan Dianalisis Dalam Kajian Hukum Acara Pidana Islam.Hasil penelitian merumuskan bahwa kedudukan barang bukti satu sak hasil limbah B3 dalam putusan Nomor 673/PID.Sus/2015/PN SDA. Bukan termasuk alat bukti yang sah dalam KUHAP namun barang bukti satu sak hasil limbah B3 dapat menjadi alat bukti tambahan yang sah. Alat bukti merupakan alat untuk menerangkan keterkaitan suatu barang bukti dalam suatu perkara pidana. Dengan adanya Undang-Undang No 32 tahun 2009 tentang Undang-Undang Tentang Pemeliharaan dan Perlindungan Lingkungan Hidup pasal 59 jo 103 hal ini sebagai petunjuk dan penguat keyakinan hakim dengan syarat harus terlebih dahulu terdapat setidaknya ada dua alat bukti yang sah lainnya. Dalam hukum Islam kekuatan barang bukti satu sak hasil limbah B3 bisa sebagai alat bukti Qar>inah. Qar>inah dalam islam tersebut sebagai petunjuk atau tanda-tanda yang bisa mengarahkan ke jalan kebenaran, Qa>di> akan mencermati bukti dan tanda-tanda tersebut untuk memutuskan perkara, sehingga Qa>di> dapat menyimpulkan sesuai dengan keyakinnya serta peraturan yang mengaturnya.Kepada instansi pendidikan hukum perlu disadari keadaan kemajuan zaman dapat mengubah atau menambah suatu aturan yang ada. Dan kepada praktisi dan instansi hukum maupun para legistator untuk merumuskan aturan-aturan yang yang baru dengan memasukkan barang bukti hasil dari limbah itu adalah sebagai alat bukti yang sah dan dapat setara dengan alat bukti dalam KUHAP, hal ini berguna untuk menutup cela hukum yang masih kosong demi tegaknya keadilan hukum di Negara Republik Indonesia.",train,hukum pidana islam
"Penulis dalam penelitian ini meneliti dan mengkaji menggunakan metode kepustakaan (library research) dengan mengumpulkan data menggunakan teknik dokumentasi dan wawancara. Kemudian data dianalisis dengan cara deskriptif analisis dengan pola pikir induktif, yaitu dengan menjelaskan terlebih dahulu putusan Pengadilan untuk selanjutnya dianalisis menurut hukum pidana Islam. Hasil penelitian ini menyimpulkan bahwa hakim dalam putusan Nomor 3/Pid.Sus.Anak/2020/PN Wsb dalam menjatuhkan hukuman pidana menggunakan Undang-Undang Nomor 3 Tahun 1997 tentang Pengadilan Anak sebagai dasar hukum dalam memberikan putusan, dengan memperhatikan semua bukti-bukti yang diajukan oleh penuntut umum, mempertimbangkan fakta-fakta selama persidangan, serta hal-hal yang memberatkan dan meringankan. Sehingga hakim menjatuhkan pidana penjara selama 2 (dua) tahun dan denda sebesar Rp. 5.000.000,- (lima juta rupiah) dengan ketentuan apabila denda tersebut tidak dibayar maka diganti dengan pelatihan kerja selama 6 (enam) bulan di Balai Rehabilitasi Sosial Anak yang Memerlukan Perlindungan Khusus di Magelang. Putusan tersebut dianggap tidak sesuai dengan asas lex posterior derogate legi priori dikarenakan hakim menggunakan undang-undang lama dengan tetap menjatuhkan hukuman pidana denda. Dalam Undang- Undang terbaru yaitu Undang-Undang Nomor 11 Tahun 2012 tentang Sistem Peradilan Pidana Anak sudah menghapus pidana denda. Analisis hukum pidana Islam mengenai perbuatan pencabulan yang dilakukan oleh anak dikategorikan sebagai jarimah takzir. Hal ini dikarenakan tidak ada nash yang mengatur mengenai jarimah pencabulan dan untuk penetapan pemberian sanksi diserahkan kepada ulil amri (penguasa). Sesuai dengan kesimpulan di atas, maka diharapkan bagi seluruh aparat penegak hukum terutama hakim yang diberikan kewenangan untuk memutus suatu perkara agar dapat memberikan hukuman setimpal dan seadil-adilnya sesuai dengan ketentuan yang berlaku.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian kepustakaan untuk menjawab pertanyaan mengenai bagaimana pertimbangan hukum hakim terhadap penjatuhan hukuman pada tindak pidana perdagangan orang yang dilakukan terhadap anak dalam putusan Pengadilan Negeri Surabaya Nomor: 1025/Pid.Sus/2018/PN.SBY dan bagaimana tinjauan hukum pidana Islam pada pertimbangan hukum hakim pada penjatuhan hukuman tindak pidana perdagangan orang yang dilakukan terhadap anak dalam putusan Nomor: 1025/Pid.Sus/2018/PN.SBY. Dalam penelitian ini, data diperoleh melalui kajian berupa dokumentasi dan kepustakaan. Data yang dikumpulkan adalah data yang berkaitan dengan tindak pidana perdagangan orang yakni berupa bahan hukum primer dan bahan hukum sekunder yang kemudian dianalisis menggunakan teknik deskriptif analisis dengan pola pikir deduktif. Hasil penelitian menyimpulkan bahwa: pertama, hakim menjatuhkan hukuman pidana penjara yang mengacu pada unsur dari pasal 2 ayat (1) jo pasal 17 UU No 21 tahun 2007 jo pasal 55 ayat (1) ke-1 KUHP selama 3 (tiga) tahun dan denda sebesar Rp 200.000.000,- (dua ratus juta rupiah) dengan ketentuan apabila denda tersebut tidak dibayar maka diganti dengan pidana penjara selama 1 (satu) bulan dalam putusan Pengadilan Negeri Surabaya Nomor: 1025/Pid.Sus/2018/PN.SBY tentang tindak pidana perdagangan orang yang dilakukan terhadap anak. Putusan tersebut tidak sesuai dikarenakan hakim hanya menjatuhkan pidana penjara selama 3 (tiga) tahun padahal dalam pasal 17 UU No 21 tahun 2007 seharusnya hukuman yang dijatuhkan ditambah 1/3 menjadi minimal 4 (empat) tahun. Kedua, dalam tinjauan hukum pidana Islam dikarenakan unsur-unsur dari tindak pidana perdagangan orang telah terbukti secara sah dan meyakinkan maka terdakwa dapat dijatuhkan sanksi pidana berupa ta’zi>r karena tindak pidana perdagangan orang tidak ditetapkan jenis hukumannya dalam al-Quran dan Hadis. Maka hukuman bagi terdakwa disesuaikan dengan Undang-Undang yang berlaku yaitu Undang-Undang Nomor 21 tahun 2007 tentang Pemberantasan Tindak Pidana Perdagangan Orang pasal 2 ayat (1) jo pasal 17 yaitu pidana penjara dan denda. Berhubungan dengan kesimpulan di atas, maka disarankan kepada aparatur penegak hukum untuk selalu meningkatkan dan bersinergi dalam memberantas tindak pidana perdagangan orang terutama hakim yang diberikan kekuasaan untuk memutus suatu perkara alangkah baiknya dalam memutus sesuai dengan ketentuan perundang-undangan yang ada agar tercapainya keadilan hukum bagi masyarakat serta kemaslahatan bersama.",train,hukum pidana islam
"Skripsi yang berjudul “Tinjauan Hukum Pidana Islam dan Hukum Positif Terhadap  Tindak  Pidana Mengangkut  Hasil  Hutan  Tanpa  Izin  (Studi  Putusan Pengadilan Negeri Jepara Nomor 37/Pid.B/LH/2018/PN.Jpa). Hasil penelitian ini berbentuk hasil penelitian kepustakaan yang mengkaji dari dokumen-dokumen untuk menjawab segala perihal mengenai putusan hakim-hakim dalam putusan Pengadilan Negeri Jepara No. 37/Pid.B/LH/2018/PN.Jpa. Dalam   penelitian   ini   data   yang   diperlukan   diperoleh   dari   kajian kepustakaan. Setelah data terkumpul data dianalisis dengan menggunakan teknik analisis deskriptif dengan pola pikir deduktif untuk memperoleh analisis khusus dalam hukum pidana islam. Hasil penelitian ini menyimpulkan bahwa pertimbangan hukum dalam putusan nomor 37/Pid.B/LH/2018/PN.Jpa setelah hakim memeriksa semua bukti- bukti yang diajukan oleh penuntut umum serta mempertimbangkan fakta-fakta hukum   dan hal yang meringankan serta hal yang memberatkan majelis hakim memutus terdakwa yaitu melakukan tindak pidana mengangkut hasil hutan tanpa izin dan menjatuhkan pidana kepada terdakwa dengan pidana penjara selama 1 (satu) tahun dan denda Rp. 500.000,00. (lima ratus ribu rupiah) dengan ketentuan apabila denda tidak dibayar diganti dengan pidana kurungan 1 (satu) bulan. Analisis  hukum  pidana  islam  terhadap  tindak  pidana mengangkut  hasil  hutan tanpa izin menurut hukum pidana islam ialah hukuman ta’zir berupa hukuman badan yaitu hukuman penjara dan hukuman harta yaitu ghuramah (ganti rugi/denda). Sedangkan keputusan hakim dengan mempertimbangkan hal yang memberatkan dan meringankan menjatuhkan pidana penjara 1 (satu) tahun dan denda Rp. 500.000,00. Berdasarkan hukuman yang sudah dijatuhkan kepada terdakwa masih belum sesuai karena seharusnya berdasarkan hal yang memberatkan serta meringankan agar tercapai tiga tujuan hukum yaitu kepastian hukum, kemanfaatan serta keadilan hukum, pidana yang dijatuhkan ialah 1 (satu) tahun pidana penjara dan denda minimal Rp. 500.000.000,00 (lima ratus juta rupiah). Sejalan dengan kesimpulan diatas, maka disarankan untuk para penegak hukum terutama hakim diwajibkan agar lebih cermat dan teliti dalam menangani suatu perkara. Kemudian dengan adanya perkara ini masyarakat diwajibkan untuk senantiasa menjaga kelestarian alam khususnya hutan. Karena dengan menjaga dan melindungi alam sekitar masyarakat pula yang akan terhindar dari bahaya bencana alam.",train,hukum pidana islam
"Skripsi yang ditulis peneliti merupakan hasil penelitian empiris untuk menjawab pertanyaan bagaimana analisis hukum pidana terhadap perlindungan hukum bagi korban order fiktif pada ojek online dan bagaimana analisis hukum pidana Islam terhadap order fiktif pada ojek online di wilayah hukum Polrestabes Surabaya. Data yang diperoleh oleh peneliti melalui wawancara selanjutnya dianalisis dengan teknik deskriptif kualitatif dengan menggunakan pendekatan empiris. Adapun metode yang digunakan dalam penumpulan data yaitu melalui wawancara dan dokumentasi. Sumber data primer adalah wawancara kepada pihak Unit Resmob Satreskrim Polrestabes Surabaya. Sedangkan data sekundernya yaitu buku-buku hukum, jurnal serta undang-undang Pasal 51 Ayat (1) Jo. Pasal 35 Undang-Undang Republik Indonesia Nomor 19 tahun 2016 tentang perubahan Undang-Undang Republik Indonesia Nomor 11 tahun 2008 tentang ITE, teori yang digunakan untuk menganalisis yaitu teori hukum pidana, teori perlindungan hukum dan teori hukum pidana islam. Analisis hukum Pidana terhadap perlindungan hukum bagi korban order fiktf yang dilakukan oleh Polrestabes Surabaya dapat dikatakan tidak sesuai dengan ketentuan yang tercantum dalam UU ITE, dikarenakan menurut UU tersebut bagi siapapun yang melakukan manipulasi informasi atau dokumen elektronik tergolong sebagai suatu tindak pidana dan memiliki sanksi pidana yaitu penjara maksimal dua belas tahun dan/atau denda maksimal dua belas miliar rupiah, namun Polrestabes Surabaya tidak memberlakukan pasal tersebut secara langsung, tetapi lebih memilih untuk mengembalikan kepada pihak perusahaan. Analisis Hukum Pidana Islam terhadap order fiktif tidak secara langsung di dalam Alquran dan hadis, maka sanksi yang diberikan pada pelaku order fiktif adalah hukuman takzir, takzir yang diberlakukan adalah tentang pidana penjara terhadap pelaku. Jenis hukuman dan berat ringannya hukuman ditentukan oleh hakim apabila dilihat pada hukum pidana positif sanksi bagi pelaku order fiktif yaitu penjara maksimal dua belas tahun, maka ketentuan yang ada pada hukum positif bisa dikatakan sesuai dengan ketentiuan dalam hukum pidana Islam namun secara praktik yang terjadi apa yang diterapkan oleh Polrestabes Surabaya bisa dikatakan belum sesuai dengan ketentuan hukum yang berlaku. Selaras dengan kesimpulan di atas, pihak yang berkewajiban dengan masalah perlindungan hukum bagi korban order fiktif yaitu pihak kepolisian, khususnya Polrestabes Surabaya diharapkan dapat menerapkan sanksi yang tertera pada Pasal 51 Ayat (1) Jo. Pasal 35 Undang-Undang Republik Indonesia Nomor 19 tahun 2016 tentang ITE, dan juga dari pihak perusahaan bisa merubah sistemnya agar tidak ada celah bagi para pelaku kejahatan.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian pustaka yang bertujuan untuk menjawab pertanyaan: Bagaimana pertimbangan hukum Hakim bagi pelaku pembalakan liar dalam putusan Nomor 290/Pid.Sus/2015/PN.Ktb? dan bagaimana  analisis hukum pidana Islam terhadap pertimbangan Hakim dalam memutuskan perkara Nomor 290/Pid.Sus/2015/PN.Ktb?. Sumber data penelitian ini dihimpun dengan mempelajari dokumen, berkas-berkas perkara dan bahan pustaka, yang selanjutnya diolah dengan beberapa tahap yaitu Editing: Melakukan pemeriksaan kembali terhadap data-data yang diperoleh secara cermat baik dari sumber primer atau sumber sekunder, Organizing: Menyusun data secara sistematis, dan Analizing: Tahapan analisis terhadap data dengan menggunakan metode deskriptif-analisis dan pola pikir deduktif dan kemudian diambil kesimpulan. Hasil penelitian ini adalah dasar hukum yang digunakan sebagai pertimbangan hakim dalam menjatuhkan sanksi kepada pelaku tindak pidana pembalakan liar adalah tuntutan Jaksa/Penuntut Umum yakni pidana dalam Pasal 83 ayat (1) huruf b Jo Pasal 12 huruf e UU RI No. 18 Tahun 2013 tentang Pencegahan dan Pemberantasan Pengrusakan Hutan, dengan pidana Penjara selama 3 (tiga) tahun penjara dikurangi selama terdakwa berada dalam tahanan sementara dengan perintah Terdakwa tetap ditahan dan denda Rp. 500.000.000,- (lima ratus juta rupiah) subsidair 3 (tiga) bulan kurungan, dan Hakim memutuskan pada tindak pidana tersebut dengan hukuman 1 tahun penjara dan denda sebesar Rp. 500.000.000,- (lima ratus juta rupiah). Dalam hukum pidana Islam tindak pidana pembalakan liar (Illegal Logging) yang dilakukan oleh terdakwa termasuk dalam kategori jarimah ta‘zi<r karena tidak ada ketentuan nash mengenai tindak pidana ini. Hakim dalam hal ini diberi kewenangan untuk menjatuhkan hukuman dan dapat mengambil beragam bentuk hukuman yang dapat memperberat pelaku kejahatan, tujuannya tiada lain adalah agar ia jera untuk tidak mengulangi kembali kesalahannya, seperti hukuman cambuk, hukum potong tangan, dapat dipenjarakan atau ditahan, dan lainnya yang disesuaikan dengan kadar kesalahannya. Sejalan dengan kesimpulan di atas, maka diharapkan pemerintah dapat melakukan sosialisasi tentang dampak dari kerusakan lingkungan kepada masyarakat, pengusaha kayu, dan aparat penegak hukum untuk ikut aktif dalam menjaga dan melindungi lingkungan. Dan hukuman yang dijatuhkan bagi pelaku pembalakan liar harus mempunyai efek jera bagi pelaku, agar tidak mengulangi perbuatannya lagi dimasa yang akan datang.",train,hukum pidana islam
"Skripsi yang berjudul Tinjauan Hukum Pidana Islam Terhadap Putusan Pengadilan Negeri Bojonegoro Nomor 223/Pid.B/2018/PN.Bjn Tentang Tindak Pidana Penipuan untuk menjawab pertanyaan: (1) bagaimana pertimbangan hukum hakim terhadap tindak pidana penipuan dalam studi putusan Pengadilan Negeri Bojonegoro Nomor 223/Pid.B/2018/PN.Bjn. (2) bagaimana Tinjauan Fiqh Jarimah terhadap Pertimbangan Hukum Hakim dalam Putusan Nomor: 223/Pid.B/2018/PN.Bjn. Metode penelitian yang dilakukan dalam penelitian ini adalah penelitian  kepustakaan  (library  research) dengan metode kualitatif. Data yang digunakan berasal dari putusan Pengadilan Negeri Bojonegoro Nomor 223/PID.B/2018/PN.BJN dan bahan hukum literatur yang berkaitan dengan penelitian skripsi ini, Kemudian dianalisis menggunakan pola fikir deduktif dan menggunakan teori hukum islam, yaitu Fiqh Jinayah dan hukum positif. Hasil penelitian menyimpulkan bahwa hakim dalam menjatuhkan putusan sesuai dengan dakwaan jaksa penuntut umum. Jika dilihat dari fakta-fakta yang ada di dalam persidangan bahwa terdakwa sudah pernah dihukum dengan kasus yang sama dan melakukan sudah berulang kali, maka termasuk dalam tindak pidana Residivis, dalam hal ini ketentuan tindak pidana residivis sendiri sudah diatur dalam pasal 486 KUHP, yang mana hukumannya ditambah 1/3 dari hukuman pokok. Sedangkan pidana penjara yang dijatuhkan oleh hakim terlalu ringan tidak mencapai batas maksimum 1/3 dan dalam hukum pidana islam sendiri sudah menjelaskan mengenai adanya pemberatan hukuman bagi seseorang yang mengulangi kejahatan atau mengulangi kejahatan yang sama. Dalam hal ini perlu adanya pertimbangan dari hakim dalam memutuskan suatu perkara mengenai pelaku tindak pidana residivis dan penjatuhan hukuman bagi pelaku yang mengulangi kejahatan yang sama, agar tidak mengulangi kejahatan yang sama lagi dikemudian hari dan bisa memberikan efek jera kepada pelaku.",train,hukum pidana islam
Skripsi ini dalam kesimpulan membahas permasalahan mengenai pembelaan terpaksa yang dilakukan oleh korban kekerasan seksual. Yang ditinjau secara lebih dalam hukum pidana Islam dan hukum pidana di Indonesia,train,hukum pidana islam
"Anak yang berhadapan dengan hukum haruslah diperalakukan secara manusiawi dalam menjatuhkan pidana. Anak korban juga haruslah mendapatkan perhatian ketika berhadapan dengan hukum. Dalam hal anak yang melakukan pelanggaran lalu lintas dapat dikenakan pidana pasal 310 Undang-undang  Nomor 22 tahun 2009 tentang lalu lintas dan angkutan jalan. Namun dalam proses peradilannya menggunakan Undang-Undang Nomor 11 tahun 2012 Tentang Sistem Peradilan Anak. Skripsi menjawab beberapa permasalahan yang dituangkan dalam rumusan masalah: 1. Bagaimana Pertimbangan hakim terhadap putusan Alternatif sanksi pengganti pidana denda untuk anak yang melakukan tindak pidana pelanggaran lalu lintas dalam Putusan Nomor 1/Pid.Sus-Anak/2022/Pt. Sby? Dan 2. Bagaimana analisis penologi terhadap Alternatif sanksi  pengganti pidana denda untuk anak yang melakukan tindak pidana pelanggaran lalu lintas dalam Putusan Nomor 1/Pid.Sus-Anak/2022/Pt. Sby? 3. Bagaimana analisis hukum pidana Islam terhadap Alternatif sanksi  pengganti pidana denda untuk anak yang melakukan tindak pidana pelanggaran lalu lintas dalam Putusan Nomor 1/Pid.Sus-Anak/2022/Pt. Sby? Penelitian ini merupakan penelitian hukum normatif dengan menggunakan dua model pendekatan yaitu pendekatan kasus (case approach) dan pendekatan Perundang-Undangan (Statute Approach). Bahan hukum yang dikumpulkan melalui studi pustaka (library research). Untuk menganalisis bahan hukum dalam penelitian ini menggunakan logika deduktif dengan model silogisme, yang mana premis mayor merupakan aturan hukum dan premis minornya adalah  fakta hukum. Kemudia ditariklah sebuah kesimpulan. Berdasarkan pemidanaan hasil penelitian ini maka dapat disimpulkan bahwa : pertama,  Dalam menjatuhkan hukuman hakim harus mempertimbangkan segala segi aspek yang menyangkut anak, mulai dari keadaan anak, keluarga, lingkungan dan laporan masyarakat setempat. Sanksi yang diberikan kepada anak berupa sanksi pidana dan tindakan. Akan tetapi dalam penerapan sanksi tersebut harus berbeda dengan orang dewasa. Hakim yang memeriksa dan memutus perkara anak . Kedua, Falsafah pemidanaan anak anak harus mengandung nilai-nilai pancasila dan asas kepentingan bagi anak. Perlindungan diberikan bukan hanya kepada anak pelaku akan tetapi anak korban juga. Kedua belah pihak harus mendapatkan hak-haknya dan melakukan kewajiban yang telah dibebankan.. Ketiga,Tindak pidana yang dilakukan oleh anak tidak dapat dikenakan hukuman (uqubah) tetapi bisa saja ta’zir dalam berupa peringatan dan pembinaan. konsep pemidanaan terhadap anak dalam hukum Islam juga mengedepankan kepentingan anak. Menyarankan kepada penegak hukum alangkah baikmnya dalam menangani perkara anak diharapkan lebih bijaksana. Hukuman yang dijatuhkan pun harus memperhatikan kemaslahatan anak anak. Dikarenakan psikologi anak yang belum stabil dikhawatirkan menimbulkan trauma dimasa yang akan datang. Dan Untuk seluruh elemen masyarakat agar lebih meningkatkan rasa peduli dan kasih sayang terhadap anak. Anak-anak harus dilindungi dari perbuatan buruk apapun karena anak merupakan aset masa depan suatu bangsa.",train,hukum pidana islam
"Penulisan dalam penyusunan skripsi ini, menggunakan jenis penelitian empiris yuridis dengan pendekatan kualitatif. Data primer yang Penulis gunakan adalah hasil wawancara dengan anggota Reserse Kriminal Unit 1 Polres Bojonegoro. Sedangkan data sekunder yang Penulis gunakan adalah buku-buku yang berkaitan dengan pelaksanaan penyidikan dan tindak pidana penadahan. Pengumpulan data dilakukan dengan cara pengumpulan beberapa informasi pengetahuan, fakta dan data. Dari beberapa proses pengumpulan data tersebut analisis penelitian ini menggunakan teknik deskriptif analisis. Hasil penelitian menyimpulkan, bahwa pelaksanaan penyidikan tindak pidana penadahan yang dilakukan oleh penyidik Kepolisian Resort Bojonegoro secara garis besar sudah berjalan sesuai dengan Kitab Undang-Undang Hukum Acara Pidana (KUHAP) dan Peraturan Kepala Badan Reserse Kriminal Nomor 3 Tahun 2014 tentang Standart Operasional Prosedur Pelaksanaan Penyidikan. Namun, dalam penyelesaian perkara tindak pidana penadahan handphone pelaksanaan penyidikan yang dilakukan oleh penyidik Kepolisian Resort Bojonegoro berhenti pada tahap pemeriksaan saksi dan tersangka dan pelaku tindak pidana penadahan handphone tidak dijerat dengan Pasal 480 KUHP dan dikembalikan kepada keluarganya dan secara garis besar konsep lembaga Kepolisian dan Wilayah al-Hisbah memiliki kesamaan yaitu sama-sama amar ma’ruf nahi munkar (memerangi kejahatan dan menegakkan kebenaran). Tugas dan wewenang Kepolisian dan Wilayah al-Hisbah juga memiliki kesamaan yaitu sama-sama melakukan penyelidikan dan penyidikan terhadap suatu perkara yang dianggap melanggar hukum atau perintah Allah SWT. Dengan demikian saran dari penulis seharusnya di dalam penyelesaian perkara tindak pidana penadahan handphone yang terjadi di Polres Bojonegoro pelaksanaan penyidikan tetap dilaksanakan hingga tahap pengadilan dan pelaku dijatuhi hukuman yang berlaku sesuai dengan undang-undang yang berlaku. Penyidik tidak perlu memberikan keringanan kepada pelaku meskipun pelaku tidak mengetahui bahwa barang yang dia beli merupakan hasil curian. Dengan begitu hal ini bisa menjadi pelajaran bagi pelaku agar memiliki rasa jera dan tidak mengulangi perbuatannya lagi.",train,hukum pidana islam
