document,partition,label
"Skripsi yang berjudul “Analisis Yuridis Terhadap Pemenuhan Hak Pelayanan Kesehatan Pada Narapidana Yang Hamil Dan Menyusui (Studi Di Lembaga Pemasyarakatan Perempuan Kelas IIA Seamarang) adalah hasil dari penelitian lapangan dan kepustakaan untuk menjawab mengenai dua pertanyaan, yaitu: Bagaimana pemenuhan hak pelayanan kesehatan narapidana yang hamil dan menyusui di Lembaga Pemasyarakatan Perempuan Kelas IIA Semarang; Bagaimana analisis yuridis terhadap pemenuhan hak pelayanan kesehatan narapidana yang hamil dan menyusui di Lembaga Pemasyarakatan Perempuan Kelas IIA Semarang? Penelitian kualitatif ini menggunakan data yang diambil dengan menggunakan metode observasi, dokumentasi serta wawancara sesuai dengan karakter data yang dibutuhkan. Nara sumber utama berasal dari petugas dan narapidana di Lapas Kelas IIA Semarang yang memiliki kondisi hamil dan menyusui. Data yang terkumpul kemudian diolah dan dianalisis dengan metode deskripif analisis dengan pola pikir induktif. Proses penelitian menemukan bahwa pemenuhan hak pelayanan kesehatan pada narapidana yang hamil dan menyusui di Lembaga Pemasyarakatan Kelas IIA Semarang dilakukan dengan cara mengikuti ketentuan yang telah ditetapkan dalam peraturan. Proses ini terdiri dari serangkaian proses pemenuhan kebutuhan pelayanan kesehatan terhadap narapidana hamil dan menyusui dengan cara memberikan pembinaan, perlengkapan warga binaan perempuan, pemberian makan, pelayanan medis, pelayanan rohani, hiburan dan sarana pra-sarana atau fasilitas serta rangkaian program maupun kegiatan penunjang kebutuhan hak pelayanan kesehatan terhadap narapidana hamil dan menyusui. Penelitian menyimpulkan bahwa upaya lapas telah sesuai Undang-Undang Nomor 36 Tahun 2009 tentang Kesehatan. Lapas Kelas II Semarang tersebut memberikan hak-hak narapidana perempuan yang hamil dan menyusui dalam berbagai aspek, yaitu aspek perlindungan, pelayanan, dan kesejahteraan narapidana yang berada dalam lapas yang menjadi tanggung jawabnya. Namun pada sistem pelayanan medis, masih harus ditingkatkan, yaitu ditambahkan tenaga kesehatan, sarana kesehatan, pendamping psikologis dan dokter kandungan dan dokter anak yang terintegrasidalam pelayanan satu atap di lapas. Selain itu masih perlu diperluas ruangan yang berisi khusus ibu hamil dan menyusui, serta ruang bermain yang ramah anak yang mendukung tumbuh kembang anak yang lahir di lapas. Berdasarkan hasil dari kesimpulan penelitian Skripsi ini memiliki saran kepada lapas perempuan kelas II A Semarang untuk lebih meningkatkan pelayanan dan perlindungan kebutuhan Narapidana, menambah petugas medis, ruang pelayanan, serta beragam kegiatan postif lain yang bertujuan agar para narapidana yang hamil dan menyusui dapat memperoleh beragam hak yang telah dilindungi dan diberikan peraturan.",train,hukum perdata islam
"Penelitian ini merupakan penelitian kualitatatif. Sedangkan dalam menggali data penulis mamakai teknik wawancara dan dokumentasi. Setelah memperoleh data selanjutnya penulis mengelola data tersebut dengan proses editing, organizing, analyzing. Sebagai konklusi dari penelitian ini, penulis menganalisis semua data menggunakan metode induktif.Jika ditinjau dari sisi hukum Islam dan hukum positif khusunya Kompilasi Hukum Islam yang membahas pengertian hadanah itu sendiri, dengan praktik pemisahan pengasuhan anak kembar raket di Desa Paopale Laok Kecamatan Ketapang Kabupaten Sampang maka hal tersebut tidak sesui dan menyalahi aturan yang berlaku di indonesia. Dalam hukum Islam memang terdapat hukum pengasuhan yang disebut dengan istilah hadana, sedangkan dalam hukum positif dikenal dengan istilah pemeliharaan anak. Praktik pengasuhan anak dalam Islam dan hukum posotif memang diperbolehkan namun harus ada alasan yang sah menurut hukum Islam ataupun hukum positif, dan dalam positif pemeliharaan anak yang dialihkan kepada orang lain harus disertai dengan penetapan pengadilan. Secara spesifik dalam Islam praktik pemisahan pengasuhan anak tersebut melanggar hukum fikih tentang hadanah, sedangkan dari hukum positif, secara spesifik praktik pemisahan pengasuhan anak kembar tersebut melanggat Kompilasi hukum Islam, Undang-Undang Nomor 1 Tahun 1974 tentang Perkawinan, Undang-Undang Nomor 35 Tahun 2014  tentang Perubahan atas Undang-Undang  Nomor 23 Tahun 2002 Tentang Perlindungan Anak.Berkaitan dengan penjelasan diatas alangkah lebih baiknya, bahwa setiap orang tua tidak semerta-merta dalam menelan mentah-metah sebuah kebiasaan yang berkaitan dengan keluarga, khusunya yang bersangkut dengan anak mengenai tumbuh kembangnya di masa depang. Penting bagi orang tua dalam memfilter segala sesuatu yang akan dilakukan dalam keluarga baik dalam perspektif hukum Islam maupun hukum positif.",train,hukum perdata islam
"Penelitian ini memperoleh data dari hasil penelitian lapangan dengan menggunakan teknik pengumpulan data melalui teknik observasi, dan wawancara. Data tersebut dianalisis menggunakan metode deskriptif, terhadap Praktik Jual Beli Buah di Pusat Grosir Buah di Desa Pasinan Gresik dengan pola pikir induktif, yaitu mendeskripsikan Praktik Jual Beli Buah di Pusat Grosir Buah di Desa Pasinan Gresik lalu dianalisis dengan hukum Islam dan KUH Perdata pasal 1320. Hasil penelitian menyimpulkan,  Praktik jual beli buah secara grosir di pusat grosir buah di Desa Pasinan Gresik, penjualannya dilakukan dengan cara memasukkan buah-buah kedalam peti, karung dan keranjang dengan bermacam-macam kiloan. Buah yang memiliki resiko paling sering kualitasnya jelek yaitu buah yang teksturnya lembek atau tidak keras, dan buah yang tidak bisa ditutup rapat dalam waktu yang lama, contohnya seperti sawo dan anggur. Ditinjau dari hukum Islam jual beli buah secara grosir pada pusat grosir buah di Desa Pasinan Gresik telah memenuhi rukun dan syarat jual beli. Namun dalam praktiknya unsur gharar atau ketidakpastian terhadap kualitas dan juga jumlah berat dari buah, tetapi unsur gharar tersebut masih bisa ditoleransi oleh masyarakat. Sedangkan, menurut KUH Perdata pasal 1320 jual beli buah secara grosir pada pusat grosir buah di Desa Pasinan Gresik telah memenuhi syarat sahnya suatu perjanjian, dan untuk pembeli buah grosir yang dianggap belum dewasa secara KUH Perdata membuat perjanjan jual beli tersebut tidak memenuhi syarat subjektif sehingga salah satu pihak dapat meminta melakukan pembatalan, tapi perjanjian tersebut akan terus mengikat selama tidak ada permintaan pembatalan. Sejalan dengan kesimpulan di atas, maka penulis memberikan saran untuk pihak penjual buah secara grosir pada pusat grosir buah di Desa Pasinan Gresik, untuk lebih melakukan keterbukaan kepada pembeli agar pembeli dapat mempercayai tempat tersebut dan pelanggan nayaman melakukan pembelian pada tempat tersebut. Untuk pihak pembeli, sebaiknya lebih memahami resiko yang didapat apabila memilih melakukan pembelian buah dengan sistem grosir, yaitu terkadang akan mendapati buah yang kualitasnya kurang baik.",train,hukum perdata islam
"Penelitian ini merupakan hasil penelitian kualitatif serta memakai pola pikir deduktif untuk menjawab pertanyaan terkait analisis Maslahah Al-Mursalah dalam penerapan contra legem terhadap putusan perizinan poligami di Pengadilan Agama Pasuruan. Data penelitian ini dikumpulkan dengan memakai metode penelitian pustaka (library research) yang dilakukan dengan cara membaca, memahami, serta menganalisis. Data dianalisis dengan menggunakan bahan hukum primer dalam penelitian ini adalah putusan Pengadilan Agama Pasuruan Nomor 1531/Pdt.G/2019/PA.Pas tentang Permohonan Izin Poligami. Data tersebut selanjutnya dianalisis menggunakan teori-teori yang berkaitan dengan poligami baik dalam hukum islam maupun Kompilasi Hukum Islam. Analisis Maslahah Al-Mursalah ini membuahkan sebuah analisa yakni keputusan hakim untuk mengabulkan permohonan izin poligami dapat dibenarkan. Sebab dalam putusan tersebut hakim memberikan kemaslahatan bagi Pemohon, Termohon, dan calon istri kedua serta putusan hakim bertujuan untuk mencegah terjadinya poligami liar dengan menikahi calon istri kedua secara nikah sirri, yang mana akan semakin melukai harga diri serta kewajiban istri sah pertamanya. Serta analisis contra legem membuahkan sebuah analisa yakni Pertimbangan yang dilakukan oleh majelis hakim terhadap putusan 1531/Pdt.G/2019/PA.Pasuruan, bahwa hakim harus berkemampuan dalam menafsirkan Undang-Undang secara konkret, membuat hukum baru dan mampu memeriksa serta mengadili secara bijak. Penerapan contra legem oleh hakim ini dianggap sebuah pelaksanaan hukum progresif yang bisa memberikan kepastian, kemanfaatan hukum dan keadilan bagi para pihak berperkara yang mencari keadilan. Dalam perkara ini diusahakan tidak merugikan antara Pemohon dan Termohon. Dan dari penelitian ini penulis juga memberikan saran yakni perlu adanya pengkajian lagi untuk perizinan poligami di dalam proses mengabulkan izin poligami, karena menyangkut perihal ekonomi yang menurut penulis Majelis Hakim harus memikirkan juga dampak yang akan terjadi. Karena ditinjau dari penghasilan Pemohon yang berada di bawah Upah Minimum Rakyat atau UMR Kabupaten Pasuruan, dan Pemohon bekerja sebagai wiraswasta (tukang pijat).",train,hukum perdata islam
"Skripsi ini merupakan hasil penelitian lapangan (field research). Penelitian ini bertujuan untuk menjawab permasalahan tentang Bagaimana akad gadai di masyarakat Dusun Bongso Wetan Desa Pengalangan Kecamatan Menganti Kabupaten Gresik, bagaimana praktik penyewaan sepeda motor sebagai barang gadai oleh penerima gadai (Studi kasus di Dusun Bongso Wetan Desa Pengalangan Kecamatan Menganti Kabupaten Gresik), dan bagaimana tinjauan hukum Islam terhadap praktik penyewaan sepeda motor sebagai barang gadai oleh penerima gadai (Studi kasus di Dusun Bongso Wetan Desa Pengalangan Kecamatan Menganti Kabupaten Gresik). Pengumpulan data yang digunakan dalam penelitian ini adalah wawancara (interview), observasi, dan dokumentasi. Hasil dari penggumpulan data tersebut akan dibahas dan kemudian dilakukan analisis secara kualitatif, menggunakan metode analisis deskriptif dengan menggunakan pola pikir induktif, sehingga ditemukan suatu pengetahuan yang secara umum diakui kebenarannya untuk selanjutnya ditarik sebuah kesimpulan. Hasil penelitian ini menjelaskan bahwa gadai sepeda motor yang ada di Dusun Bongso Wetan Desa Pengalangan Kecamatan Menganti Kabupaten Gresik dilakukan oleh perorangan atau antar individu. Akad gadai yang dilakukan oleh murtahin dan ra>hin tidak ada bukti tertulis secara resmi, dalam arti akad gadai yang dinyatakan oleh para pihak (ra>hin dan murtahin) secara lisan. Praktik gadai ini tidak memiliki batasan waktu atau jatuh tempo, ra>hin diwajibkan membayar angsuran dan bunga setiap bulannya kepada (murtahin). Secara hukum Islam terdapat dua hukum dalam melakukan akad gadai, yaitu sah tapi haram. Dikatakan sah karena sudah memenuhi rukun dan syarat gadai, dan dikatakan haram karena ada unsur ribanya. Tetapi praktik dan pemanfaatannya yang digunakan bertentangan dengan aturan agama atau syara. Serta adanya unsur kecurangan yang dilakukan oleh murtahin dengan menyewakan sepeda motor kepada pihak ketiga tanpa imbalan standart kepada rahin, setiap hutang yang menarik manfaat adalah riba. Sejalan dengan kesimpulan diatas, transaksi gadai sepeda motor hendaknya harus menggunakan aturan-aturan yang sesuai dengan pandangan dan dibenarkan oleh agama serta tidak merugikan masyarakat yang membutuhkan pertolongan. Serta murtahin harus memberikan jangka waktu pinjaman dan tidak memanfaatkan barang gadai tersebut untuk mendapatkan keuntungan karena hal tersebut tidak sesuai dengan syarat-syarat gadai.",train,hukum perdata islam
"Skripsi ini adalah hasil penelitian kepustakaan. Untuk menjawab dua masalah: pertama, Apa dasar pertimbangan hakim dalam memutuskan perkara dengan Nomor: 2480/Pdt.G 2015/PA.Sda? kedua, Bagaimana analisis sad al-dhari@’ah tentang penolakan izin poligami terhadap suami yang tidak mempunyai rumah tinggal tetap perkara Nomor: 2480/pdt.G/2015/PA.Sda. Data penelitian dihimpun melalui pembacaan putusan dan wawancara terhadap hakim yang terlibat langsung dalam memutuskan perkara Nomor: 2480/Pdt.G/2015/PA.Sda, kemudian dianalisis menggunakan sad al-dhari@’ah dengan metode deskriptif analisis. Hasil penelitian menyimpulkan bahwa: pertama, Pertimbangan Hakim dalam memutuskan perkara penolakan izin poligami dengan Nomor: 2480/pdt.G/2015/PA.Sda berdasarkan banyaknya kasus percarian yang disebabkan oleh faktor ekonomi. Dalam hal ini kebutuhan tempat tinggal tetap menjadi ukuran hakim memandang kemampuan pemohon dalam melakukan izin poligami; kedua, Sesuai dengan analisis sad al-dhari@’ah ada mafsadah yang akan ditimbulkan terhadap perkara ini, baik jika perkara ini diterima atau pun ditolak. Namun, perbedaan dari keduanya terletak pada kualitas kemafsadatan. Perbedaannya adalah dari segi kualitas sadd al dhari@’ah, diterimanya putusan tersebut secara kualitas sadd al dhari@’ah adalah ghalib (umumnya). Kemudian ditolaknya putusan ini secara kualitas adalah nadi@r (jarang terjadi) secara hukum ini adalah lemah dan tidak dianggap, sehingga dari analisis tersebut pada intinya menguatkan putusan hakim yang menolak perkara Nomor: 2480/pdt.G/2015/PA.Sda. karena status kualitas kemafsadatan yang akan timbul adalah ghalib (umumnya) dan secara hukum kualitas ini harus dihindari walaupun terjadi perbedaan pendapat. Sejalan dengan kesimpulan di atas, maka bagi pemerintah hendaknya membuat setiap peraturan perundang-undangan secara jelas,bagi hakim ataupun pembaca hendaknya analisis sadd al-dhari@’ah dalam kasus ini tidak dijadikan tolak ukur mutlak karena diperlukan analisis yang mendalam dan bagi pihak yang ingin melakukan poligami hendaknya memenuhi semua syarat-syarat dalam hukum yang berlaku.",train,hukum perdata islam
"Dalam penulisan skripsi ini penulis mengambil judul “Tinjauan Hukum Islam terhadap Keabsahan Akad yang Berlaku pada Tabungan Faedah Bank BRI Syariah iB yang Mengalami Perubahan Tarif Jasa Perbankan”. Penelitian ini bertujuan untuk mengetahui (1) Bagaimana praktik akad wadi’ah pada tabungan Faedah di Bank BRI Syariah iB? (2) Bagaimana tinjauan hukum Islam terhadap keabsahan akad yang telah mengalami perubahan tarif jasa perbankan yang berlaku pada tabungan Faedah Bank BRI Syariah  iB? Data yang diperlukan dalam penelitian ini dikumpulkan dengan teknik wawancara (interview) dan studi pustaka yang kemudian dianalisis dengan teknik deskriptif dalam menjabarkan data tentang Tinjauan Hukum Islam terhadap Keabsahan Akad yang Berlaku pada Tabungan Faedah BRISyariah iB. Selanjutnya data tersebut dianalisis dari perspektif hukum Islam dengan teknik kualitatif dalam pola pikir deduktif, yaitu dengan meletakkan norma hukum Islam sebagai rujukan dalam menilai fakta-fakta khusus mengenai akad wadi>’ah yadd d{ama>nah pada tabungan Faedah BRISyariah iB. Hasil penelitian menyimpulkan bahwa secara keseluruhan produk tabungan Faedah BRISyariah iB, baik dari sudut pandang akad secara umum maupun akad  wadi>’ah yadd d{ama>nah secara khusus telah memenuhi segala unsur keabsahan akad dalam hukum Islam, Tarif jasa perbankan tabungan Faedah BRISyariah iB bukanlah termasuk didalam akad, melainkan merupakaan wa’ad dimana dalam dalam wa’ad, term and condition-nya belum ditetapkan secara rinci dan spesifik (belum well defined). Hal ini diperbolehkan dalam hukum Islam. Pembebasan tarif jasa perbankan tabungan Faedah BRISyariah iB adalah salah satu bentuk marketing strategy untuk mendapatkan loyalitas dari Nasabah. Hal ini juga diperbolehkan dalam hukum Islam Dengan demikian, produk tabungan Faedah BRISyaiah dapat dibenarkan dalam prespektif hukum Islam. Dari kesimpulan di atas, saran yang diberikan yaitu sebaiknya pada saat melakukan akad, dalam hal ini saat mengisi dan menandatangani formulir aplikasi pembukaan tabungan Faedah BRISyariah, Nasabah diberikan copy formulir tersebut. Sehingga jika terjadi perubahan Nasabah dapat membaca kembali akad berserta syarat ketentuan yang berlaku pada tabungan Faedah BRISyariah iB tersebut sewaktu-waktu, hendaknya diberikan info mengenai faktor-faktor yang melatarbelakangi adanya perubahan tarif jasa perbankan pada tabungan Faedah BRISyariah tersebut baik melalui surat atau email.",train,hukum perdata islam
"Skripsi ini merupakan hasil penelitian lapangan (field research) dengan judul “Analisis Al-Maslahah Al-Mursalah Terhadap Program Sekolah Pra Nikah Oleh Pusat Pembelajaran Keluarga (PUSPAGA) di Surabaya”. Skripsi ini bertujuan untuk menjawab pertanyaan yang dituangkan  ke dalam dua rumusan masalah, yaitu: Bagaimana pelaksanaan program Sekolah Pra Nikah oleh pusat pembelajaran keluarga (PUSPAGA) di Surabaya dan Bagaimana analisis al-mas}lah}ah al-mursalah terhadap program Sekolah Pra Nikah oleh pusat pembelajaran keluarga (PUSPAGA) di Surabaya. Skripsi ini merupakan penelitian kualitatif yang dihimpun dengan menggunakan teknik pengumpulan dokumentasi, observasi, dan interview. Data yang sudah dikumpulkan selanjutnya disusun dan dianalisis menggunakan deskriptif analisis dengan pola pikir deduktif bertujuan menggambarkan dan menjelaskan secara sistematik mengenai program Sekolah Pra Nikah pusat pembelajaran keluarga(PUSPAGA) di Surabaya yang kemudian dianalisis dalam perspektif al-maslahah al-mursalah. Hasil penelitian mengenai program Sekolah Pra Nikah yang diadakan oleh pusat pembelajaran keluarga (PUSPAGA) di Surabaya dapat disimpulkan: pertama, dalam pelaksanaannya belum terlaksana dengan baik karena yang seharusnya ada 4 materi hanya disampaikan 3 materi saja dalam 3 sesi dalam sehari. Selain itu, beberapa pemateri secara mendadak tidak bisa hadir dan tidak ada pemateri penggantinya; kedua, program Sekolah Pra Nikah yang diselenggarakan oleh pusat pembelajaran keluarga (PUSPAGA) dilihat dari segi kegiatan maupun dari materi yang disampaikan oleh pusat pembelajaran keluarga (PUSPAGA) kota Surabaya memberikan manfaat dalam mengedukasi pasangan yang akan menikah, telah memenuhi syarat-syarat al-maslahah al-mursalah. Sejalan dengan hasil penelitian tersebut maka pusat pembelajaran keluarga (PUSPAGA) disarankan: pertama, memperbaiki pelaksanaan dengan menjadi 4 sesi sehingga tiap bulannya 4 materi itu bisa terlaksana semua; kedua, menambah materi yang lainnya; ketiga, bisa bekerjasama dengan Kementerian Agama Kota Surabaya yang dalam hal ini juga melakukan kegiatan pendidikan pra nikah.",train,hukum perdata islam
"Penelitian yang memiliki rumusan masalah antara lain yang pertama bagaimana dasar hukum pertimbangan hakim PA Sidoarjo Nomor 0479/ Pdt.G /2019/ PA.Sda tentang penjatuhan putusan cerai gugat yang dilakukan oleh istri murtad? adapun yang kedua bagaimana analisis yuridis dan hukum islam terhadap dasar hukum pertimbangan hakim PA Sidoarjo Nomor 0479/Pdt.G/2019/PA.Sda tentang penjatuhan putusan cerai gugat yang dilakukan oleh istri murtad?. Skripsi ini merupakan jenis penelitian kualitatif yang datanya terhimpun dengan metode documentary (kepustakaan) yang kemudian dianalisis dengan teknik deskriptif analitik dengan pendekatan induktif yang mendeskripsikan Putusan PA Sidoarjo dengan perkara nomor 0479/ Pdt.G/2019/ PA.Sda yang secara khusus kemudian akan dilihat berdasarkan yuridis dan hukum Islam. Hasil penelitian ini menunjukkan bahwasannya Pengadilan Agama Sidoarjo mempunyai dasar hukum untuk menerima perkara dan memutus talak satu ba’in sughra karena mengacu pada pokok gugatan Penggugat sehingga  merujuk pada Pasal 19 huruf (f) PP Nomor 9 Tahun 1975 dan 116 huruf (f) KHI dimana perceraiannya dikarenakan perselisihan secara terus menerus sehingga mengakibatkan ketidak rukunan dalam rumah tangga, yang mana perselisihan tersebut dilatarbelakangi oleh Perbuatan Tergugat yang tidak menuntun istrinya yang muallaf sehingga Penggugat kembali pada agamanya semula dan ia tidak diberi nafkah oleh Penggugat. Secara yuridis, murtad tidak memutus perkawinan melainkan dengan keputusan Pengadilan, sedangkan dalam Hukum Islam murtad dapat membatalkan perkawinan saat itu juga. Persoalan murtad haruslah diteliti kebenarannya dan dipertimbangkan dasar hukumnya karena berpengaruh pada akibat hukum. Sebagai saran, hendaknya Pemerintah merumuskan pembaruan hukum yang jelas untuk pemecahan masalah status perkawinan bagi orang murtad agar tidak menjadi kekhawatiran bagi masyarakat. Majelis Hakim pun hendaknya meneliti tentang fakta yang ada demi tercapainya kepastian dan perlindungan hukum. Dan hendaknya masyarakat tidak menjadikan agama sebagai status untuk melegalkan ikatan perkawinan karena ini berkaitan dengan aqidah dan cukup berdampak bagi yang lainnya.",train,hukum perdata islam
"ABSTRAKSkripsi yang berjudul “Analisis Yuridis Terhadap yang Menikah Dua Kali Di KUA Dan Kantor Catatan Sipil (Studi Putusan Nomor: 2655/Pdt.G/2012/PA.Sda)"" ini merupakan hasil penelitian yang berusaha untuk menjawab pertanyaan-pertanyaan tentang bagaimana dasar pertimbangan Majelis Hakim Pengadilan Agama Sidoarjo dalam memutuskan perkara No. 2655/Pdt.G/2012/PA.Sda tentang perceraian pasangan yang menikah dua kali di KUA dan Kantor Catatan Sipil dan bagaimana analisis yuridis terhadap perceraian pasangan yang menikah dua kali di KUA dan Kantor Catatan Sipil sesuai putusan nomor 2655/Pdt.G/2012/PA.Sda.",train,hukum perdata islam
"Penelitian ini adalah penelitian lapangan (field research) di KJKS Al Marwah dengan pendekatan kualitatif. Data penelitian dikumpulkan menggunakan teknik observasi, wawancara langsung dan dokumentasi. Data yang diperoleh selanjutnya diolah dengan teknik editing, organizing, dan analizing, kemudian dianalisis menggunakan metode deskriptif dengan pola pikir induktif. Hasil penelitian menyimpulkan bahwa: Pertama; Legalitas KJKS Al Marwah dari sudut kelembagaan adalah legal; Kedua; Legalitas KJKS Al Marwah dari sudut perbuatan hukum (melakukan kegiatan usaha syariah tanpa Dewan Pengawas Syariah) adalah ilegal. Sejalan dengan kesimpulan di atas, maka; pertama: Manajemen KJKS Al Marwah menyesuaikan Anggaran Dasar sesuai Peraturan Menteri KUKM RI Nomor: 11/PER/M/KUKM/XII/2017. Apabila tidak dilakukan penyesuaian maka KJKS Al Marwah dapat dikenai sanksi administratif; kedua: KJKS Al Marwah mengajukan permohonan penempatan anggota DPS kepada DSN MUI; ketiga: Kemenkop dan UKM RI menerapkan peraturan-peraturan terkait Koperasi Syariah khususnya Peraturan Menteri KUKM RI Nomor: 11/PER/M/KUKM/XII/2017 secara baik dan melakukan evaluasi yang lebih baik terkait koperasi syariah yang sudah berdiri. Khususnya dalam penerbitan dan perpanjangan Nomor Induk Koperasi dan pemberian sanksi; keempat: DSN MUI lebih proaktif ikut mengawasi LKS dengan menempatkan DPS disetiap LKS, dan melakukan pelatihan-pelatihan terkait DPS.",train,hukum perdata islam
